"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.933194103E1,-4.879383087E0,8.631396294E0,-8.090307236E0,1.279697044E1
1.933394103E1,-5.274725437E0,8.906729698E0,-8.312967300E0,1.327621888E1
1.933594103E1,-7.067982674E0,9.622595787E0,-8.614637375E0,1.472286337E1
1.933794016E1,-7.067982674E0,9.622595787E0,-8.614637375E0,1.472286337E1
1.933993929E1,-7.067982674E0,9.622595787E0,-8.614637375E0,1.472286337E1
1.934193929E1,-7.510910034E0,9.747094154E0,-8.650549889E0,1.504166305E1
1.934393929E1,-7.946654797E0,9.885957718E0,-8.676886559E0,1.536781841E1
1.934593926E1,-8.858845711E0,1.023790550E1,-8.715193748E0,1.610119432E1
1.934793923E1,-9.828496933E0,1.056830597E1,-8.676886559E0,1.683973882E1
1.934993919E1,-1.026663589E1,1.075505352E1,-8.664915085E0,1.720917611E1
1.935193916E1,-1.109981823E1,1.112854862E1,-8.626607895E0,1.792955445E1
1.935393912E1,-1.188990498E1,1.157387066E1,-8.717587471E0,1.874354966E1
1.935593909E1,-1.270872211E1,1.202637482E1,-8.887576103E0,1.962483931E1
1.935793992E1,-1.310615921E1,1.225142956E1,-8.954613686E0,2.005128529E1
1.935994076E1,-1.353711605E1,1.300560284E1,-9.380781174E0,2.098566824E1
1.936194076E1,-1.414763737E1,1.380287170E1,-9.821314812E0,2.207109275E1
1.936394079E1,-1.443494129E1,1.420988655E1,-9.907505989E0,2.254877116E1
1.936594082E1,-1.503857899E1,1.528518200E1,-9.955389977E0,2.364118094E1
1.936794159E1,-1.532588387E1,1.654213715E1,-9.794978142E0,2.458590276E1
1.936994162E1,-1.553657341E1,1.725082207E1,-9.675268173E0,2.515127809E1
1.937194165E1,-1.598668289E1,1.886211967E1,-9.447818756E0,2.646913047E1
1.937394169E1,-1.602259636E1,2.077987480E1,-8.418312073E0,2.755711830E1
1.937594172E1,-1.564910126E1,2.721100044E1,-5.499780655E0,3.186817382E1
1.937794085E1,-1.564910126E1,2.721100044E1,-5.499780655E0,3.186817382E1
1.937993995E1,-1.564910126E1,2.721100044E1,-5.499780655E0,3.186817382E1
1.938193992E1,-1.543841076E1,2.867625237E1,-4.898836136E0,3.293433728E1
1.938393988E1,-1.472254467E1,3.159239006E1,-3.780444384E0,3.505886751E1
1.938593985E1,-1.361851883E1,3.449924850E1,-3.189076662E0,3.722677010E1
1.938793982E1,-1.296011353E1,3.589028168E1,-3.081337690E0,3.828278338E1
1.938993978E1,-1.156189919E1,3.844489288E1,-2.978386879E0,4.025615593E1
1.939193975E1,-9.857227325E0,4.056615829E1,-2.904166698E0,4.184748874E1
1.939393975E1,-8.095095634E0,4.218942642E1,-2.971204281E0,4.306165731E1
1.939593975E1,-6.330568790E0,4.306091309E1,-3.507505417E0,4.366487068E1
1.939794062E1,-5.370493889E0,4.318780899E1,-3.801992416E0,4.368620144E1
1.939994148E1,-3.481169224E0,4.282149506E1,-4.398148537E0,4.318729777E1
1.940194148E1,-2.466027737E0,4.226843262E1,-4.659116745E0,4.259588076E1
1.940394148E1,-3.758896589E-1,4.058770370E1,-4.922778130E0,4.088687723E1
1.940594148E1,1.824381709E0,3.831321335E1,-4.783615112E0,3.865376643E1
1.940794148E1,2.990357876E0,3.706343842E1,-4.544194698E0,3.746051805E1
1.940994148E1,5.741594791E0,3.409193420E1,-3.801992416E0,3.478046916E1
1.941194151E1,8.437465668E0,3.173364639E1,-2.932897091E0,3.296690804E1
1.941394155E1,9.718363762E0,3.041204834E1,-2.806004286E0,3.205016285E1
1.941594158E1,1.350359726E1,2.443342781E1,-2.753331900E0,2.805210099E1
1.941794075E1,1.350359726E1,2.443342781E1,-2.753331900E0,2.805210099E1
1.941993991E1,1.350359726E1,2.443342781E1,-2.753331900E0,2.805210099E1
1.942193995E1,1.467436123E1,2.368164825E1,-2.288856745E0,2.795346502E1
1.942393994E1,1.710238075E1,2.202725410E1,-2.133233786E0,2.796859019E1
1.942593991E1,1.884775352E1,2.022920799E1,-2.042253971E0,2.772416762E1
1.942793914E1,1.990599060E1,1.931701851E1,-2.310404539E0,2.783403735E1
1.942993911E1,2.167291260E1,1.803133202E1,-3.670311213E0,2.843088566E1
1.943193908E1,2.225949097E1,1.709519958E1,-5.370493889E0,2.857574131E1
1.943393904E1,2.240793228E1,1.667142487E1,-5.928342819E0,2.855165643E1
1.943593901E1,2.277663994E1,1.584303093E1,-6.182127953E0,2.842526450E1
1.943793984E1,2.336082458E1,1.504097366E1,-6.091148376E0,2.844399941E1
1.943994071E1,2.361700439E1,1.461929512E1,-5.992986202E0,2.841483011E1
1.944194074E1,2.407429695E1,1.372625732E1,-6.060023785E0,2.836733689E1
1.944394077E1,2.482158661E1,1.274224091E1,-6.818985939E0,2.872236819E1
1.944594081E1,2.593728447E1,1.229452515E1,-7.257124424E0,2.960682234E1
1.944794084E1,2.609290886E1,1.148049641E1,-8.545205116E0,2.976007764E1
1.944994087E1,2.447412872E1,1.061140156E1,-1.023072338E1,2.857013337E1
1.945194090E1,2.283649445E1,1.010622501E1,-1.109502983E1,2.732656125E1
1.945394094E1,1.874480438E1,8.870816231E0,-1.300560284E1,2.447865963E1
1.945594097E1,7.008127689E0,3.112462282E0,-1.542404556E1,1.722505317E1
1.945794010E1,7.008127689E0,3.112462282E0,-1.542404556E1,1.722505317E1
1.945993924E1,7.008127689E0,3.112462282E0,-1.542404556E1,1.722505317E1
1.946193887E1,5.710470200E0,2.319981337E0,-1.502900219E1,1.624385084E1
1.946393887E1,3.756502390E0,1.048660398E0,-1.422185707E1,1.474693925E1
1.946593887E1,3.062183857E0,7.015010715E-1,-1.384357357E1,1.419554870E1
1.946793887E1,1.877054095E0,7.206547260E-1,-1.319474506E1,1.334705858E1
1.946993887E1,5.889736414E-1,1.347935557E0,-1.099926186E1,1.109718800E1
1.947193884E1,-1.460463107E-1,1.709460020E0,-8.911518097E0,9.075171507E0
1.947393880E1,-1.932120800E0,2.365471363E0,-3.028665066E0,4.301320453E0
1.947593877E1,-3.998316765E0,2.954444885E0,2.214636564E0,5.442416434E0
1.947793960E1,-5.131073475E0,3.303998232E0,3.517082214E0,7.043733855E0
1.947994043E1,-7.096713066E0,4.252102375E0,3.201047659E0,8.870761921E0
1.948194040E1,-8.375216484E0,5.492598057E0,1.079784989E0,1.007366965E1
1.948394037E1,-8.672098160E0,6.124667168E0,6.105214357E-1,1.063435804E1
1.948594037E1,-9.126996040E0,7.551611423E0,-7.062895298E-1,1.186708628E1
1.948794037E1,-9.088688850E0,8.961795807E0,-9.457096457E-1,1.279892245E1
1.948994040E1,-8.068758965E0,9.644144058E0,-5.147533417E-1,1.258488605E1
1.949194043E1,-7.609072208E0,1.102559853E1,-4.764461517E-1,1.340480525E1
1.949394046E1,-6.467038155E0,1.228015995E1,-7.900865674E-1,1.390140812E1
1.949594050E1,-4.280832767E0,1.449479675E1,-2.604891539E0,1.533656161E1
1.949793966E1,-4.058171749E0,1.449479675E1,-2.604891539E0,1.527590753E1
1.949993883E1,-4.058171749E0,1.475127506E1,-3.244143248E0,1.563948015E1
1.950193883E1,-3.909731388E0,1.498351288E1,-4.007893562E0,1.599546400E1
1.950393880E1,-3.833117008E0,1.516307831E1,-4.699818134E0,1.633095283E1
1.950593876E1,-3.725377798E0,1.539292145E1,-5.643432617E0,1.681275712E1
1.950793873E1,-3.775655985E0,1.553896713E1,-6.230011940E0,1.716182177E1
1.950993869E1,-3.969586372E0,1.563473606E1,-6.299443722E0,1.731720471E1
1.951193866E1,-3.562572241E0,1.601301956E1,-6.064812183E0,1.748973022E1
1.951393863E1,-3.488351822E0,1.630271721E1,-5.679345608E0,1.761255670E1
1.951593859E1,-3.746925592E0,1.642482185E1,-5.121496677E0,1.760806499E1
1.951793946E1,-3.548206806E0,1.658283997E1,-5.123890877E0,1.771537780E1
1.951994036E1,-3.325546265E0,1.676240540E1,-5.116708279E0,1.783867137E1
1.952194076E1,-3.208230257E0,1.683183670E1,-5.104737282E0,1.787908865E1
1.952394079E1,-3.062183857E0,1.699464226E1,-5.241206646E0,1.804619302E1
1.952594082E1,-2.916137695E0,1.726997566E1,-5.473444462E0,1.834978236E1
1.952794086E1,-2.707842112E0,1.752615547E1,-5.540482044E0,1.857943691E1
1.952994089E1,-2.734178305E0,1.755727959E1,-5.619490623E0,1.863632132E1
1.953194092E1,-2.588132143E0,1.795711136E1,-5.669768810E0,1.900796030E1
1.953394096E1,-2.449268341E0,1.813188744E1,-5.583577633E0,1.912957387E1
1.953594096E1,-2.698265314E0,1.853890228E1,-4.970662117E0,1.938244090E1
1.953794009E1,-2.698265314E0,1.853890228E1,-4.970662117E0,1.938244090E1
1.953993922E1,-2.698265314E0,1.853890228E1,-4.970662117E0,1.938244090E1
1.954193922E1,-2.779668093E0,1.854608536E1,-4.841075897E0,1.936801107E1
1.954393922E1,-2.987963676E0,1.856044960E1,-4.721365929E0,1.938322761E1
1.954593922E1,-3.119644880E0,1.855805588E1,-4.668693542E0,1.938892265E1
1.954793922E1,-3.174711466E0,1.854608536E1,-4.635174274E0,1.937836204E1
1.954993919E1,-3.469198227E0,1.844792175E1,-4.429273129E0,1.928677303E1
1.955193915E1,-3.658340216E0,1.834497261E1,-4.316745758E0,1.919780631E1
1.955393912E1,-3.749319792E0,1.830187607E1,-4.328716755E0,1.917690943E1
1.955593909E1,-3.878606796E0,1.823723221E1,-4.304774761E0,1.913560334E1
1.955793992E1,-3.974374771E0,1.817498398E1,-4.264073372E0,1.908685462E1
1.955994075E1,-3.938461781E0,1.817737770E1,-4.343081951E0,1.909950005E1
1.956194072E1,-3.869029999E0,1.819174385E1,-4.422090530E0,1.911710810E1
1.956394072E1,-3.720589399E0,1.827793503E1,-4.637568474E0,1.922063307E1
1.956594072E1,-3.483563423E0,1.843116379E1,-4.857835293E0,1.937631483E1
1.956794075E1,-3.323152065E0,1.851974869E1,-4.893748283E0,1.944153295E1
1.956994078E1,-2.978386879E0,1.873043823E1,-4.999392509E0,1.961361849E1
1.957194082E1,-2.659958124E0,1.892915726E1,-4.783615112E0,1.970460213E1
1.957394085E1,-2.456450939E0,1.910153961E1,-4.764461517E0,1.983943196E1
1.957594088E1,-1.228225470E0,2.034652519E1,-4.043806553E0,2.078080837E1
1.957794005E1,-1.228225470E0,2.034652519E1,-4.043806553E0,2.078080837E1
1.957993918E1,-1.046266198E0,2.059791565E1,-3.928884983E0,2.099535518E1
1.958193918E1,-1.046266198E0,2.059791565E1,-3.928884983E0,2.099535518E1
1.958393915E1,-7.709329724E-1,2.116773605E1,-3.924096584E0,2.154218933E1
1.958593911E1,-4.692635238E-1,2.171121979E1,-3.976768970E0,2.207740846E1
1.958793908E1,-3.160346150E-1,2.199373627E1,-3.933673382E0,2.234497928E1
1.958993905E1,-6.224924326E-2,2.261862183E1,-4.070142746E0,2.298199274E1
1.959193901E1,1.508347094E-1,2.296817589E1,-4.084507942E0,2.332901755E1
1.959393898E1,3.758896589E-1,2.360263824E1,-3.907337189E0,2.392682823E1
1.959593898E1,8.044517636E-1,2.422513199E1,-3.991134167E0,2.456487970E1
1.959793988E1,1.242590666E0,2.459653282E1,-4.065354347E0,2.496118115E1
1.959994078E1,1.537077546E0,2.460610962E1,-3.804386616E0,2.494587332E1
1.960194081E1,2.106897593E0,2.440230179E1,-3.488351822E0,2.474024956E1
1.960394084E1,2.784456491E0,2.382530022E1,-2.894589901E0,2.416147303E1
1.960594088E1,3.095702887E0,2.337279510E1,-2.779668093E0,2.374020813E1
1.960794091E1,3.773261786E0,2.215654182E1,-2.284068346E0,2.259129962E1
1.960994094E1,4.429273129E0,2.055960846E1,-1.563413739E0,2.108933908E1
1.961194098E1,4.692635536E0,1.968093681E1,-1.120486379E0,2.026365199E1
1.961394098E1,5.138256073E0,1.787331390E1,-2.250549644E-1,1.859859336E1
1.961594098E1,5.679345608E0,1.346050167E1,1.728613615E0,1.471149812E1
1.961794011E1,5.679345608E0,1.266323185E1,1.728613615E0,1.398572531E1
1.961993924E1,5.679345608E0,1.266323185E1,1.728613615E0,1.398572531E1
1.962193924E1,5.662586212E0,1.193300056E1,1.877054095E0,1.334109130E1
1.962393924E1,5.516540051E0,1.123868179E1,2.068590164E0,1.268933599E1
1.962593924E1,5.432743073E0,9.941024780E0,2.133233786E0,1.152776463E1
1.962793921E1,5.298667431E0,8.791808128E0,2.097320795E0,1.047714280E1
1.962993917E1,5.076006889E0,7.822156429E0,1.958456993E0,9.528249101E0
1.963193914E1,4.992209911E0,7.381623268E0,1.860294700E0,9.103363018E0
1.963393911E1,4.606443882E0,6.675333500E0,2.001552582E0,8.353778505E0
1.963593907E1,4.637568474E0,6.239588737E0,1.783680320E0,7.976278860E0
1.963793990E1,4.594472885E0,6.000168800E0,1.702277422E0,7.746544723E0
1.963994074E1,4.388571739E0,5.550058842E0,1.489193439E0,7.230519494E0
1.964194070E1,4.388571739E0,5.195716858E0,1.027112484E0,6.878226198E0
1.964394070E1,4.335899353E0,5.008969307E0,7.972691655E-1,6.672738182E0
1.964594074E1,4.261679173E0,4.680664539E0,2.753331959E-1,6.336113814E0
1.964794077E1,4.304774761E0,4.546588898E0,-1.747767180E-1,6.263633390E0
1.964994080E1,4.343081951E0,4.467580318E0,-3.543418646E-1,6.240768614E0
1.965194084E1,4.510675907E0,4.359841347E0,-4.405331016E-1,6.288758472E0
1.965394087E1,4.661510944E0,4.292803764E0,-4.381389022E-1,6.352150356E0
1.965594090E1,5.260360241E0,4.098873138E0,-1.532289088E-1,6.670504476E0
1.965794004E1,5.260360241E0,4.098873138E0,-1.532289088E-1,6.670504476E0
1.965993917E1,5.468656063E0,4.070142746E0,-1.484405100E-1,6.818672576E0
1.966193913E1,5.653009415E0,4.041412354E0,-1.460463107E-1,6.950601325E0
1.966393910E1,5.779901981E0,4.000710964E0,-1.197100878E-1,7.030454156E0
1.966593907E1,5.981015205E0,3.928884983E0,-1.029506698E-1,7.156764558E0
1.966793903E1,6.222829342E0,3.869029999E0,-1.101332754E-1,7.328378230E0
1.966993900E1,6.318597794E0,3.830722809E0,-1.364694983E-1,7.390381535E0
1.967193896E1,6.414365768E0,3.691859007E0,-1.077390760E-1,7.401724046E0
1.967393896E1,6.490980148E0,3.495534420E0,-1.771709323E-1,7.374481250E0
1.967593900E1,6.493374348E0,3.387795448E0,-1.843535304E-1,7.326326135E0
1.967793990E1,6.452672958E0,3.138798475E0,-1.556231081E-1,7.177274046E0
1.967994080E1,6.241982937E0,2.784456491E0,-2.394201700E-3,6.834877809E0
1.968194083E1,6.146214962E0,2.612074137E0,1.268926859E-1,6.679445442E0
1.968394086E1,5.928342819E0,2.193088770E0,4.525041282E-1,6.337163949E0
1.968594090E1,5.645826817E0,1.711854219E0,7.517793179E-1,5.947350457E0
1.968794093E1,5.121496677E0,1.453280449E0,8.762778044E-1,5.395332712E0
1.968994096E1,4.802768707E0,8.906430602E-1,1.139639974E0,5.015836080E0
1.969194096E1,4.367023945E0,3.303998411E-1,1.288080573E0,4.564998768E0
1.969394096E1,3.787626982E0,-2.442085743E-1,1.453280449E0,4.064207185E0
1.969594096E1,2.188300371E0,-2.003946781E0,1.934514999E0,3.542147583E0
1.969794010E1,2.188300371E0,-2.003946781E0,1.934514999E0,3.542147583E0
1.969993923E1,2.188300371E0,-2.003946781E0,1.934514999E0,3.542147583E0
1.970193979E1,2.188300371E0,-2.003946781E0,1.934514999E0,3.542147583E0
1.970393979E1,1.781286120E0,-2.492363930E0,2.061407566E0,3.692459797E0
1.970593976E1,1.472434044E0,-2.966415882E0,2.154781580E0,3.951046552E0
1.970793973E1,1.505952835E0,-3.196259260E0,2.176329374E0,4.149744178E0
1.970993969E1,1.364694953E0,-3.711012602E0,2.205059767E0,4.527283448E0
1.971193966E1,1.295263171E0,-4.137180328E0,2.104503393E0,4.819014659E0
1.971393962E1,1.034295082E0,-4.393360138E0,2.121262789E0,4.987096895E0
1.971593959E1,7.445967197E-1,-4.865017891E0,2.221819162E0,5.399935532E0
1.971794042E1,1.029506683E0,-5.111919880E0,2.183511972E0,5.653258654E0
1.971994126E1,1.048660398E0,-5.231629848E0,2.226607561E0,5.781645158E0
1.972194086E1,1.091755986E0,-5.365705490E0,2.185906172E0,5.895838561E0
1.972394089E1,1.209071875E0,-5.358522892E0,2.051830769E0,5.863926320E0
1.972594092E1,1.371877551E0,-5.190928459E0,1.831564307E0,5.672954618E0
1.972794096E1,1.465251446E0,-5.054459095E0,1.771709204E0,5.552789573E0
1.972994099E1,1.589749932E0,-4.673481941E0,1.601720929E0,5.189821600E0
1.973194102E1,1.881842494E0,-4.041412354E0,1.515529633E0,4.708627725E0
1.973394105E1,2.032677174E0,-3.586514235E0,1.357512355E0,4.340242003E0
1.973594105E1,2.209848166E0,-1.620874524E0,1.233013868E0,3.005159952E0
1.973794019E1,2.209848166E0,-1.620874524E0,1.233013868E0,3.005159952E0
1.973993929E1,2.209848166E0,-1.620874524E0,1.233013868E0,3.005159952E0
1.974193925E1,2.140416384E0,-1.237802267E0,1.209071875E0,2.752342919E0
1.974393922E1,2.212242365E0,-5.363011956E-1,1.055842996E0,2.509270748E0
1.974593918E1,2.185906172E0,-1.891419291E-1,8.738836050E-1,2.361701297E0
1.974793915E1,2.099714994E0,4.429273009E-1,7.948749661E-1,2.288408588E0
1.974993912E1,2.092532396E0,9.600749016E-1,6.751648784E-1,2.399225554E0
1.975193912E1,2.039859772E0,1.197100878E0,5.410895944E-1,2.426284474E0
1.975393915E1,1.991975784E0,1.582567334E0,4.118026793E-1,2.577221050E0
1.975593918E1,2.015917778E0,1.924938202E0,2.322375625E-1,2.797006588E0
1.975794008E1,1.975216389E0,2.190694571E0,8.379705995E-2,2.950871809E0
1.975994098E1,1.982398987E0,2.315192938E0,2.394201700E-3,3.047955022E0
1.976194045E1,1.939303398E0,2.480392933E0,-1.508347094E-1,3.152141793E0
1.976394048E1,1.929726601E0,2.619256735E0,-3.303998411E-1,3.270093982E0
1.976594052E1,1.898601890E0,2.669534922E0,-4.165911078E-1,3.302219554E0
1.976794055E1,1.857900500E0,2.753331900E0,-6.344634295E-1,3.381593509E0
1.976994055E1,1.819593310E0,2.817975283E0,-9.481038451E-1,3.485800541E0
1.977194055E1,1.778891921E0,2.849100113E0,-1.072602391E0,3.525947222E0
1.977394085E1,1.695094824E0,2.952050686E0,-1.379060149E0,3.672840401E0
1.977594085E1,1.647210717E0,3.191470861E0,-1.855506301E0,4.042485997E0
1.977793998E1,1.680729628E0,3.236960649E0,-1.908178806E0,4.116298420E0
1.977993908E1,1.680729628E0,3.236960649E0,-1.908178806E0,4.116298420E0
1.978193948E1,1.716642618E0,3.289633036E0,-1.944091797E0,4.189038112E0
1.978393945E1,1.759738207E0,3.344699860E0,-1.939303398E0,4.247892816E0
1.978593941E1,1.867477298E0,3.464409828E0,-1.889025092E0,4.365549532E0
1.978793938E1,1.860294700E0,3.572149038E0,-1.838746905E0,4.427407289E0
1.978993934E1,1.707065821E0,3.627215624E0,-1.735796213E0,4.368495781E0
1.979193931E1,1.733402014E0,3.792415380E0,-1.766920805E0,4.528698057E0
1.979393928E1,1.587355733E0,3.967192173E0,-1.692700624E0,4.596036049E0
1.979593924E1,1.292868972E0,4.139574528E0,-1.651999116E0,4.640763787E0
1.979794008E1,1.194706678E0,4.252102375E0,-1.671152830E0,4.722335274E0
1.979994094E1,8.619126081E-1,4.465186119E0,-1.774103403E0,4.881416117E0
1.980194098E1,4.932055473E-1,4.678270340E0,-1.807622313E0,5.039540010E0
1.980394101E1,3.256114423E-1,4.776432514E0,-1.853112102E0,5.133649271E0
1.980594104E1,-4.788403213E-2,4.946720123E0,-1.936909199E0,5.312621773E0
1.980794107E1,-5.123591423E-1,5.030517101E0,-1.841141105E0,5.381302330E0
1.980994111E1,-7.015010715E-1,5.078401089E0,-1.853112102E0,5.451264609E0
1.981194114E1,-1.024718285E0,5.186140060E0,-1.850717902E0,5.601004646E0
1.981394114E1,-1.532289028E0,5.219658852E0,-1.757344007E0,5.716730373E0
1.981594114E1,-2.636016130E0,5.202899456E0,-1.932120800E0,6.144252158E0
1.981794024E1,-2.636016130E0,5.202899456E0,-1.932120800E0,6.144252158E0
1.981993931E1,-2.636016130E0,5.202899456E0,-1.932120800E0,6.144252158E0
1.982193927E1,-2.758120298E0,5.164592266E0,-1.968033791E0,6.176843681E0
1.982393924E1,-2.844311714E0,5.155015469E0,-2.001552582E0,6.218561437E0
1.982593920E1,-3.014299870E0,5.164592266E0,-1.948880196E0,6.289447591E0
1.982793917E1,-3.179499865E0,5.178957462E0,-1.848323703E0,6.351938310E0
1.982993884E1,-3.196259260E0,5.212476254E0,-1.750161409E0,6.359956518E0
1.983193884E1,-3.289633036E0,5.289090633E0,-1.482010841E0,6.402540228E0
1.983393857E1,-3.363853455E0,5.406406879E0,-1.209071875E0,6.481249895E0
1.983593860E1,-3.318363667E0,5.518934250E0,-1.118092179E0,6.536077019E0
1.983793950E1,-3.406949043E0,5.686528206E0,-8.882488012E-1,6.688265153E0
1.983994044E1,-3.265691042E0,5.940313816E0,-7.445967197E-1,6.819566738E0
1.984194047E1,-3.260902643E0,6.091148376E0,-6.105214357E-1,6.936015500E0
1.984394050E1,-3.289633036E0,6.275501728E0,-3.232172430E-1,7.092818680E0
1.984594053E1,-3.086126089E0,6.615478516E0,-2.873042040E-2,7.299969566E0
1.984794013E1,-2.980781078E0,6.823774338E0,6.703764945E-2,7.446707064E0
1.984994013E1,-2.770091295E0,7.182904243E0,2.609679997E-1,7.702961992E0
1.985194013E1,-2.638410330E0,7.537246227E0,3.280056417E-1,7.992426256E0
1.985393973E1,-2.410961151E0,7.738358974E0,3.064578176E-1,8.111032590E0
1.985593973E1,-1.984793186E0,9.320926666E0,-2.777273953E-1,9.533950410E0
1.985793887E1,-1.984793186E0,9.320926666E0,-2.777273953E-1,9.533950410E0
1.985993800E1,-1.984793186E0,9.320926666E0,-2.777273953E-1,9.533950410E0
1.986193797E1,-1.936909199E0,9.651326180E0,-4.285621047E-1,9.853089858E0
1.986393793E1,-1.860294700E0,1.038874054E1,-8.020575643E-1,1.058441886E1
1.986593790E1,-1.821987510E0,1.128896046E1,-1.197100878E0,1.149753527E1
1.986793786E1,-1.821987510E0,1.178456020E1,-1.352723956E0,1.200105661E1
1.986993783E1,-1.769315004E0,1.273266411E1,-1.400607944E0,1.293108323E1
1.987193780E1,-1.723825216E0,1.389385128E1,-1.383848548E0,1.406860738E1
1.987393776E1,-1.786074519E0,1.442775917E1,-1.314416766E0,1.459719111E1
1.987593773E1,-1.817199111E0,1.613751793E1,-1.022324085E0,1.627165769E1
1.987793859E1,-1.896207690E0,1.672649193E1,-8.451532125E-1,1.685483372E1
1.987993953E1,-2.027888775E0,1.730828285E1,-6.320692301E-1,1.743813349E1
1.988193956E1,-2.343923569E0,1.851735497E1,-7.661445439E-2,1.866526942E1
1.988393959E1,-2.829946518E0,1.980064583E1,5.482721925E-1,2.000936718E1
1.988593963E1,-3.430891037E0,2.115336990E1,1.144428372E0,2.146033056E1
1.988793966E1,-3.842693806E0,2.185965919E1,1.395819545E0,2.223868944E1
1.988994002E1,-4.857835293E0,2.329139328E1,1.778891921E0,2.385900294E1
1.989194006E1,-6.052841187E0,2.476891518E1,1.958456993E0,2.557286842E1
1.989394006E1,-6.773495674E0,2.547759819E1,1.958456993E0,2.643527581E1
1.989594002E1,-1.069040966E1,2.857330132E1,8.068459630E-1,3.051834542E1
1.989793912E1,-1.069040966E1,2.857330132E1,8.068459630E-1,3.051834542E1
1.989993822E1,-1.069040966E1,2.857330132E1,8.068459630E-1,3.051834542E1
1.990193819E1,-1.137515163E1,2.886539268E1,5.099649429E-1,3.103006661E1
1.990393816E1,-1.247648430E1,2.927240753E1,-1.987187415E-1,3.182099923E1
1.990593812E1,-1.305348682E1,2.932747459E1,-4.836287498E-1,3.210495571E1
1.990793852E1,-1.415003109E1,2.917185211E1,-9.528923035E-1,3.243652785E1
1.990993852E1,-1.451155567E1,2.876004791E1,-1.393425345E0,3.224387133E1
1.991193856E1,-1.409017658E1,2.844640732E1,-1.692700624E0,3.178987891E1
1.991393899E1,-1.418833828E1,2.788855934E1,-1.707065821E0,3.133679561E1
1.991593902E1,-1.605611420E1,2.738577652E1,-1.335964561E0,3.177364254E1
1.991793992E1,-1.669776154E1,2.690933037E1,-1.189918280E0,3.169137433E1
1.991994082E1,-1.733940697E1,2.591094780E1,-8.762778044E-1,3.118974371E1
1.992194085E1,-1.793077469E1,2.500833511E1,-2.394201607E-2,3.077222903E1
1.992394089E1,-1.815104103E1,2.410302734E1,1.237802267E0,3.019848294E1
1.992594089E1,-1.821807861E1,2.369840622E1,1.989581585E0,2.995782503E1
1.992794089E1,-1.858678627E1,2.272396660E1,3.737348795E0,2.959417270E1
1.992994089E1,-1.888845634E1,2.168488312E1,5.320215225E0,2.924572839E1
1.993194089E1,-1.905844498E1,2.128026390E1,5.911583424E0,2.917226037E1
1.993394089E1,-1.959235191E1,2.032976532E1,6.998550892E0,2.908847411E1
1.993594089E1,-2.083254814E1,1.671212578E1,8.231564522E0,2.794725147E1
1.993794002E1,-2.083254814E1,1.671212578E1,8.231564522E0,2.794725147E1
1.993993912E1,-2.083254814E1,1.671212578E1,8.231564522E0,2.794725147E1
1.994193909E1,-2.094507408E1,1.600823021E1,8.145373344E0,2.759178627E1
1.994393905E1,-2.104563141E1,1.530912399E1,8.025663376E0,2.723415413E1
1.994593902E1,-2.111745834E1,1.391779423E1,7.819762230E0,2.647264105E1
1.994793898E1,-2.100014114E1,1.262971306E1,7.570765018E0,2.564823703E1
1.994993895E1,-2.087564278E1,1.204552841E1,7.498939037E0,2.524126191E1
1.995193892E1,-2.052609062E1,1.101362705E1,7.556399822E0,2.448917221E1
1.995393888E1,-1.998260689E1,1.018283939E1,7.853281021E0,2.376276118E1
1.995593888E1,-1.939842033E1,9.778219223E0,8.415918350E0,2.329678013E1
1.995793978E1,-1.906562614E1,9.747094154E0,8.880393028E0,2.318114158E1
1.995994068E1,-1.841919136E1,9.828496933E0,9.581894875E0,2.297125751E1
1.996194072E1,-1.775839233E1,9.794978142E0,9.311349869E0,2.231598825E1
1.996394075E1,-1.742320442E1,9.725546837E0,8.933065414E0,2.186215843E1
1.996594078E1,-1.678634644E1,9.474155426E0,8.193257332E0,2.094446260E1
1.996794081E1,-1.632187080E1,9.098265648E0,7.836521626E0,2.026309393E1
1.996994085E1,-1.619737244E1,8.858845711E0,7.901165009E0,2.008139511E1
1.997194085E1,-1.617103767E1,8.312967300E0,8.561964989E0,2.009763989E1
1.997394081E1,-1.643679237E1,7.556399822E0,9.627384186E0,2.049277551E1
1.997594078E1,-1.807682228E1,5.298667431E0,1.033846188E1,2.148793090E1
1.997793988E1,-1.807682228E1,5.298667431E0,1.033846188E1,2.148793090E1
1.997993898E1,-1.807682228E1,5.298667431E0,1.033846188E1,2.148793090E1
1.998193894E1,-1.841679764E1,4.829104900E0,9.941024780E0,2.147842320E1
1.998393891E1,-1.888606071E1,3.885789394E0,8.719982147E0,2.116177538E1
1.998593891E1,-1.913027000E1,2.992752075E0,7.163750648E0,2.064565617E1
1.998793891E1,-1.909914589E1,2.578555346E0,5.516540051E0,2.004640954E1
1.998993894E1,-1.904647255E1,1.874659896E0,4.594472885E0,1.968226733E1
1.999193898E1,-1.892676353E1,1.285686255E0,2.382230759E0,1.911937212E1
1.999393901E1,-1.896985817E1,6.344634295E-1,-2.106897533E-1,1.898163462E1
1.999593904E1,-1.939602661E1,-2.705447972E-1,-3.007117271E0,1.962961531E1
1.999793994E1,-1.973600388E1,-9.169792533E-1,-4.417302132E0,2.024507985E1
