"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.157247344E0,2.873041928E-1,1.054196930E1,7.948749661E-1,1.057579721E1
2.159247377E0,-3.399766386E-1,1.089391708E1,-2.537853718E-1,1.090217504E1
2.161247410E0,-5.985504389E-2,1.131050777E1,-4.884171486E-1,1.132120665E1
2.163247443E0,-1.915361285E-1,1.149725628E1,-4.764461517E-1,1.150871796E1
2.165247076E0,-1.149216816E-1,1.172949314E1,-4.381389022E-1,1.173823590E1
2.167247976E0,4.237737060E-1,1.177498341E1,3.351882473E-2,1.178265428E1
2.169248876E0,1.699883223E0,1.100165653E1,3.782838583E-1,1.113863313E1
2.171248676E0,2.715024710E0,1.024987698E1,3.974374831E-1,1.061081023E1
2.173248676E0,6.064812183E0,7.144597054E0,-4.357447028E-1,9.381742233E0
2.175248676E0,7.067982674E0,4.163516521E0,5.267243981E-1,8.220017487E0
2.177248676E0,6.462249756E0,4.232948780E0,1.759738207E0,7.923080578E0
2.179248676E0,5.696105003E0,6.364087582E0,1.711854219E0,8.710778830E0
2.181248676E0,3.433285236E0,8.504503250E0,1.137245774E0,9.241609762E0
2.183248609E0,1.908178806E0,9.050381660E0,7.637503147E-1,9.280833427E0
2.185248609E0,-1.628057122E0,9.572318077E0,2.011129409E-1,9.711863352E0
2.187247709E0,-1.628057122E0,9.572318077E0,2.011129409E-1,9.711863352E0
2.189246775E0,-1.628057122E0,9.572318077E0,2.011129409E-1,9.711863352E0
2.191246741E0,-1.568202138E0,9.811738014E0,3.998316824E-1,9.944311247E0
2.193246707E0,-1.467645645E0,1.048929691E1,7.948749661E-1,1.062125980E1
2.195246673E0,-9.337386489E-1,1.085800362E1,9.241618514E-1,1.093719276E1
2.197246639E0,-5.099649429E-1,1.088434029E1,9.265560508E-1,1.093560395E1
2.199246739E0,9.840168953E-1,1.050605679E1,7.852981687E-1,1.058121976E1
2.201246705E0,2.913743496E0,9.519645691E0,7.445967197E-1,9.983385173E0
2.203246705E0,3.004723072E0,9.308955193E0,6.727706790E-1,9.804979750E0
2.205246738E0,2.568978310E0,1.017805099E1,-1.005564705E-1,1.049773705E1
2.207247638E0,2.193088770E0,1.069040966E1,4.094084799E-1,1.092071941E1
2.209248538E0,1.929726601E0,1.121952820E1,7.876923680E-1,1.141149057E1
2.211248604E0,3.739742994E0,1.185159779E1,-4.644751251E-1,1.243630913E1
2.213248637E0,5.743988991E0,1.228494835E1,-1.221042871E-1,1.356201589E1
2.215248670E0,7.876923680E-1,1.197130775E1,6.368576288E-1,1.201408574E1
2.217248703E0,1.388636976E-1,1.154514027E1,1.412579060E0,1.163206458E1
2.219248703E0,-2.334346771E0,1.025945377E1,1.620874524E0,1.064578794E1
2.221248669E0,-3.632004023E0,9.873987198E0,1.486799240E0,1.062533051E1
2.223248635E0,-4.922778130E0,1.063773727E1,1.527500629E0,1.182067921E1
2.225249001E0,4.431667328E0,1.162654305E1,-6.488286853E-1,1.245942042E1
2.227248101E0,4.431667328E0,1.162654305E1,-6.488286853E-1,1.245942042E1
2.229247201E0,4.431667328E0,1.162654305E1,-6.488286853E-1,1.245942042E1
2.231247167E0,3.928884983E0,1.118361568E1,1.604115069E-1,1.185475132E1
2.233247000E0,-1.048660398E0,1.074308205E1,3.711012602E-1,1.080051928E1
2.235247000E0,-3.198653460E0,1.056112289E1,-1.101332754E-1,1.103543520E1
2.237247033E0,-4.833893299E0,1.037198067E1,-7.398083210E-1,1.146698843E1
2.239247066E0,-9.768342972E-1,9.943418503E0,-1.103726983E0,1.005206397E1
2.241247099E0,1.012747288E0,9.823708534E0,-8.451532125E-1,9.911871185E0
2.243247199E0,2.681505978E-1,9.701604843E0,3.351882398E-1,9.711096356E0
2.245247232E0,-4.788403213E-2,9.593865395E0,8.619125932E-2,9.594372049E0
2.247248132E0,1.051054597E0,9.629778862E0,-1.364694983E-1,9.687929635E0
2.249249065E0,-2.035071403E-1,1.006073475E1,5.195417404E-1,1.007619583E1
2.251249098E0,-2.138022184E0,1.016847420E1,5.291185975E-1,1.040427666E1
2.253249098E0,-2.387019157E0,1.026184750E1,2.011129409E-1,1.053773320E1
2.255249098E0,-1.065419793E0,1.030733776E1,-2.968810201E-1,1.036650710E1
2.257249098E0,1.628057212E-1,1.047014332E1,7.182605099E-3,1.047141148E1
2.259249098E0,-8.355764151E-1,1.047014332E1,3.016694188E-1,1.050776349E1
2.261249098E0,-1.209071875E0,1.041507626E1,2.059013397E-1,1.048704265E1
2.263249098E0,-1.630451322E0,1.034564495E1,-7.661445439E-2,1.047361498E1
2.265249064E0,-5.195417404E-1,1.000566864E1,9.097966552E-2,1.001956116E1
2.267248164E0,-5.195417404E-1,1.000566864E1,9.097966552E-2,1.001956116E1
2.269247264E0,-5.195417404E-1,1.000566864E1,9.097966552E-2,1.001956116E1
2.271247230E0,-7.900865376E-2,9.960178375E0,1.699883193E-1,9.961942163E0
2.273247196E0,5.578489900E-1,9.883563995E0,1.244984865E-1,9.900077405E0
2.275247162E0,5.739200592E0,9.165303230E0,-4.501099288E-1,1.082329921E1
2.277247128E0,6.464643955E0,9.909899712E0,4.812345505E-1,1.184184616E1
2.279247094E0,5.049670696E0,9.972148895E0,1.070208192E0,1.122890348E1
2.281247094E0,2.250549644E-1,1.010383034E1,1.187524080E0,1.017586609E1
2.283247127E0,-3.500322819E0,9.715970039E0,6.967126727E-1,1.035073631E1
2.285247160E0,-4.402936935E0,9.378387451E0,4.572925270E-1,1.037058925E1
2.287248060E0,-4.441244125E0,9.287407875E0,5.770025849E-1,1.031084509E1
2.289248960E0,-4.158728123E0,9.256282806E0,6.512228847E-1,1.016847492E1
2.291248993E0,-3.002328873E0,9.287407875E0,5.195417404E-1,9.774448696E0
2.293249193E0,-2.185906172E0,9.354445457E0,2.705447972E-1,9.610256505E0
2.295249226E0,-7.182605267E-1,9.443030357E0,2.082955539E-1,9.472597719E0
2.297249226E0,3.160346150E-1,9.557952881E0,3.399766386E-1,9.569217589E0
2.299249192E0,6.200982332E-1,9.670479774E0,4.860229492E-1,9.702521280E0
2.301249158E0,8.092401624E-1,9.866804123E0,6.081272364E-1,9.918594254E0
2.303249124E0,6.224924326E-1,1.000088024E1,7.685387731E-1,1.004966439E1
2.305249090E0,5.099649429E-1,9.864410400E0,5.626373887E-1,9.893594778E0
2.307248190E0,5.099649429E-1,9.864410400E0,5.626373887E-1,9.893594778E0
2.309247290E0,5.099649429E-1,9.864410400E0,5.626373887E-1,9.893594778E0
2.311247256E0,6.392518282E-1,9.840468407E0,5.554547906E-1,9.876841164E0
2.313247256E0,8.259995580E-1,9.979331970E0,4.932055473E-1,1.002559692E1
2.315247289E0,7.781155705E-1,1.022593498E1,2.394201607E-2,1.025552453E1
2.317247322E0,8.188169599E-1,1.030733776E1,-5.985504389E-2,1.033998334E1
2.319247555E0,1.173158884E0,1.038874054E1,-1.053448766E-1,1.045530149E1
2.321247588E0,1.771709204E0,1.034325027E1,-9.097966552E-2,1.049428688E1
2.323247621E0,2.420537949E0,1.033606815E1,-5.506663769E-2,1.061585329E1
2.325247654E0,2.901772499E0,1.035522175E1,2.489969730E-1,1.075699310E1
2.327248554E0,3.038241863E0,1.031451988E1,3.447650373E-1,1.075821068E1
2.329249454E0,3.272873640E0,1.019720459E1,4.501099288E-1,1.071901499E1
2.331249454E0,3.466804028E0,1.013016701E1,4.046200812E-1,1.071460364E1
2.333249454E0,8.176498413E0,9.100660324E0,-7.038952708E-1,1.225449359E1
2.335249454E0,1.429368305E1,1.042944145E1,-3.423708379E-1,1.769745298E1
2.337249454E0,1.028578949E1,1.073350525E1,9.744400978E-1,1.489815874E1
2.339249454E0,1.448492050E0,1.020438671E1,1.987187386E0,1.049650185E1
2.341249454E0,-2.099714994E0,9.452607155E0,5.793967843E-1,9.700324001E0
2.343249420E0,-2.559401512E0,9.148544312E0,1.580173075E-1,9.501124596E0
2.345249386E0,5.482721925E-1,9.210793495E0,4.644751251E-1,9.238780025E0
2.347248486E0,5.482721925E-1,9.210793495E0,4.644751251E-1,9.238780025E0
2.349247586E0,5.482721925E-1,9.210793495E0,4.644751251E-1,9.238780025E0
2.351247552E0,8.714894056E-1,9.433453560E0,3.447650373E-1,9.479894661E0
2.353247018E0,1.290474772E0,9.893140793E0,3.519476354E-1,9.983157167E0
2.355246984E0,1.426944256E0,1.028100109E1,4.692635238E-1,1.039015696E1
2.357246950E0,1.446097851E0,1.042465305E1,5.051765442E-1,1.053659307E1
2.359246950E0,1.403002143E0,1.061379528E1,4.620809257E-1,1.071608996E1
2.361246983E0,1.295263171E0,1.059943008E1,4.860229492E-1,1.068933315E1
2.363247016E0,1.290474772E0,1.052281570E1,5.434837937E-1,1.061557112E1
2.365247049E0,1.450886250E0,1.033367348E1,6.847416759E-1,1.045747339E1
2.367247949E0,1.836352706E0,1.014932060E1,7.565677166E-1,1.034182260E1
2.369248849E0,2.027888775E0,1.006552315E1,7.517793179E-1,1.029525431E1
2.371248882E0,2.425326347E0,9.976937294E0,7.302315235E-1,1.029343110E1
2.373248915E0,2.614468336E0,9.909899712E0,6.919242740E-1,1.027230822E1
2.375248915E0,2.636016130E0,9.895534515E0,6.775590777E-1,1.026300495E1
2.377248881E0,2.643198729E0,9.885957718E0,6.512228847E-1,1.025391392E1
2.379248647E0,2.612074137E0,9.912294388E0,6.129156351E-1,1.026899104E1
2.381248613E0,2.580949545E0,9.938630104E0,6.129156351E-1,1.028656087E1
2.383248579E0,2.458845139E0,9.991303444E0,5.817909837E-1,1.030585002E1
2.385248545E0,1.831564307E0,1.019002151E1,5.578489900E-1,1.036833457E1
2.387247645E0,1.831564307E0,1.019002151E1,5.578489900E-1,1.036833457E1
2.389246745E0,1.831564307E0,1.019002151E1,5.578489900E-1,1.036833457E1
2.391246745E0,1.721431017E0,1.021875191E1,5.410895944E-1,1.037684891E1
2.393246778E0,1.556231141E0,1.026424217E1,5.339069963E-1,1.039526716E1
2.395246811E0,1.503558636E0,1.027860737E1,5.291185975E-1,1.040146261E1
2.397246844E0,1.403002143E0,1.029776096E1,5.363011956E-1,1.040672450E1
2.399246210E0,1.290474772E0,1.030254936E1,5.530605912E-1,1.039777498E1
2.401246243E0,1.254561663E0,1.027621269E1,5.602431893E-1,1.036765859E1
2.403246276E0,1.194706678E0,1.021156979E1,5.650315881E-1,1.029673454E1
2.405246309E0,1.163581967E0,1.015889740E1,5.602431893E-1,1.024065388E1
2.407247209E0,1.149216771E0,1.013256073E1,5.602431893E-1,1.021290157E1
2.409248075E0,1.098938584E0,1.006312943E1,5.746083856E-1,1.013925119E1
2.411248075E0,1.036689281E0,1.001763916E1,5.698199868E-1,1.008724511E1
2.413248575E0,9.816226959E-1,9.967360497E0,5.339069963E-1,1.002980135E1
2.415248575E0,8.954314590E-1,9.840468407E0,4.094084799E-1,9.889602179E0
2.417248575E0,7.733271718E-1,9.783007622E0,2.561795712E-1,9.816868188E0
2.419248575E0,7.374141216E-1,9.763854027E0,1.891419291E-1,9.793487617E0
2.421248541E0,6.584054828E-1,9.723152161E0,8.140286058E-2,9.745758675E0
2.423248507E0,6.177040339E-1,9.701604843E0,1.915361360E-2,9.721268521E0
2.425248473E0,5.171475410E-1,9.780612946E0,-1.412578970E-1,9.795294021E0
2.427247573E0,5.506663918E-1,9.785401344E0,-1.771709323E-1,9.802484506E0
2.429246673E0,5.506663918E-1,9.785401344E0,-1.771709323E-1,9.802484506E0
2.431246639E0,5.770025849E-1,9.771036148E0,-2.082955539E-1,9.790274073E0
2.433246805E0,5.913678408E-1,9.749488831E0,-2.202665508E-1,9.769890774E0
2.435246771E0,6.320692301E-1,9.684844971E0,-2.298433632E-1,9.708169837E0
2.437246771E0,6.871358752E-1,9.596260071E0,-2.633621991E-1,9.624433630E0
2.439246804E0,7.182605267E-1,9.548376083E0,-2.992752194E-1,9.580028688E0
2.441246837E0,7.230489254E-1,9.464578629E0,-3.232172430E-1,9.497658540E0
2.443246870E0,7.972691655E-1,9.340080261E0,-2.442085743E-1,9.377226415E0
2.445246903E0,8.236053586E-1,9.229947090E0,-1.173158810E-1,9.267362736E0
2.447247803E0,8.236053586E-1,9.215581894E0,-7.900865376E-2,9.252649231E0
2.449248703E0,8.714894056E-1,9.217975616E0,-6.224924326E-2,9.259289563E0
2.451248736E0,9.241618514E-1,9.217975616E0,-3.112462163E-2,9.264238681E0
2.453248736E0,1.163581967E0,9.189245224E0,9.337386489E-2,9.263091787E0
2.455248702E0,1.467645645E0,9.138967514E0,2.489969730E-1,9.259411993E0
2.457248668E0,1.731007814E0,9.122207642E0,3.543418646E-1,9.291750022E0
2.459249301E0,1.862688899E0,9.110237122E0,4.046200812E-1,9.307510288E0
2.461249267E0,2.059013367E0,9.071929932E0,5.147533417E-1,9.316888951E0
2.463249233E0,2.142810583E0,9.076718330E0,6.177040339E-1,9.346657751E0
2.465249199E0,2.197877169E0,9.234735489E0,6.751648784E-1,9.516661768E0
2.467248299E0,2.197877169E0,9.234735489E0,6.751648784E-1,9.516661768E0
2.469247432E0,2.197877169E0,9.234735489E0,6.751648784E-1,9.516661768E0
2.471247432E0,2.161964178E0,9.282619476E0,6.943184733E-1,9.556316842E0
2.473247432E0,2.102109194E0,9.392752647E0,6.919242740E-1,9.649944277E0
2.475247432E0,2.001552582E0,9.524434090E0,6.392518282E-1,9.753445564E0
2.477247432E0,1.927332401E0,9.586683273E0,6.081272364E-1,9.797393791E0
2.479247432E0,1.757344007E0,9.689633369E0,6.129156351E-1,9.866758250E0
2.481247432E0,1.611297727E0,9.763854027E0,5.051765442E-1,9.908800591E0
2.483247432E0,1.568202138E0,9.806949615E0,4.764461517E-1,9.942963323E0
2.485247432E0,1.611297727E0,9.838073730E0,3.950432837E-1,9.976975207E0
2.487247932E0,1.596932530E0,9.876380920E0,3.639186621E-1,1.001127017E1
2.489248832E0,1.549048543E0,9.883563995E0,2.849099934E-1,1.000827469E1
2.491248865E0,1.498770237E0,9.900322914E0,2.561795712E-1,1.001640325E1
2.493248698E0,1.319205165E0,9.972148895E0,2.370259613E-1,1.006182077E1
2.495248731E0,1.343147159E0,9.936236382E0,3.878606856E-1,1.003410552E1
2.497248764E0,1.379060149E0,9.885957718E0,4.094084799E-1,9.990074184E0
2.499248764E0,1.414973259E0,9.816526413E0,2.705447972E-1,9.921669952E0
2.501248764E0,1.345541358E0,9.794978142E0,1.867477298E-1,9.888728587E0
2.503248730E0,1.304839969E0,9.814131737E0,1.699883193E-1,9.901953601E0
2.505248696E0,1.149216771E0,9.780612946E0,8.619125932E-2,9.848274860E0
2.507247796E0,1.149216771E0,9.780612946E0,8.619125932E-2,9.848274860E0
2.509246896E0,1.077390790E0,9.766247749E0,5.985504389E-2,9.825678025E0
2.511246862E0,1.077390790E0,9.766247749E0,5.985504389E-2,9.825678025E0
2.513246828E0,8.643068075E-1,9.771036148E0,8.858546615E-2,9.809588220E0
2.515246828E0,7.493851185E-1,9.744700432E0,2.777273953E-1,9.777417710E0
2.517246861E0,6.584054828E-1,9.694421768E0,3.711012602E-1,9.723838097E0
2.519246894E0,4.932055473E-1,9.574711800E0,3.758896589E-1,9.594772055E0
2.521246927E0,4.477157295E-1,9.488520622E0,2.059013397E-1,9.501308770E0
2.523246960E0,4.740519226E-1,9.273042679E0,1.173158810E-1,9.285892998E0
2.525246993E0,5.674257874E-1,9.062353134E0,-6.224924326E-2,9.080313393E0
2.527247893E0,6.967126727E-1,8.949825287E0,-1.364694983E-1,8.977939916E0
2.529248793E0,6.919242740E-1,8.954613686E0,-1.244984865E-1,8.982169300E0
2.531248826E0,6.296750307E-1,9.081506729E0,-3.112462163E-2,9.103363327E0
2.533248826E0,6.224924326E-1,9.232340813E0,1.436521020E-2,9.253314005E0
2.535248826E0,5.817909837E-1,9.330503464E0,5.027823523E-2,9.348759465E0
2.537248826E0,5.003881454E-1,9.519645691E0,1.268926859E-1,9.533632263E0
2.539248826E0,-3.615244627E-1,9.624990463E0,-6.799532771E-1,9.655748434E0
2.541248826E0,-4.620809257E-1,9.651326180E0,-5.937620401E-1,9.680607892E0
2.543248826E0,6.224924326E-2,9.680056572E0,-5.746084079E-2,9.680427261E0
2.545248826E0,1.077390790E0,9.783007622E0,1.221042871E-1,9.842912094E0
2.547248326E0,1.077390790E0,9.809343338E0,1.149216816E-1,9.869001704E0
2.549247426E0,1.077390790E0,9.809343338E0,1.149216816E-1,9.869001704E0
2.551247392E0,1.017535686E0,9.864410400E0,3.543418646E-1,9.923080650E0
2.553247358E0,1.292868972E0,9.897929192E0,6.512228847E-1,1.000322966E1
2.555247324E0,1.551442742E0,9.845256805E0,1.067813993E0,1.002378586E1
2.557247290E0,2.264914751E0,9.828496933E0,1.249773264E0,1.016322409E1
2.559247256E0,2.633621931E0,9.847650528E0,9.648633003E-1,1.023929424E1
2.561247222E0,2.645592928E0,9.804554939E0,6.703764796E-1,1.017732107E1
2.563247222E0,2.427720547E0,9.610625267E0,1.771709323E-1,9.914097771E0
2.565247255E0,2.341529369E0,9.543587685E0,-6.703764945E-2,9.826867239E0
2.567248155E0,2.327163935E0,9.524434090E0,-8.619125932E-2,9.804996973E0
2.569249055E0,2.319981337E0,9.514857292E0,6.224924326E-2,9.793809150E0
2.571249088E0,2.269703150E0,9.562741280E0,3.088520169E-1,9.833257992E0
2.573249121E0,2.224213362E0,9.596260071E0,3.854664862E-1,9.858190343E0
2.575249154E0,1.980004787E0,9.663297653E0,4.692635238E-1,9.875218921E0
2.577249154E0,1.788468719E0,9.670479774E0,5.339069963E-1,9.848952031E0
2.579249154E0,1.647210717E0,9.701604843E0,5.147533417E-1,9.853903322E0
2.581249120E0,1.436521053E0,9.792584419E0,5.003881454E-1,9.910029800E0
2.583249086E0,1.510741234E0,9.852438927E0,4.979939461E-1,9.980024542E0
2.585249052E0,8.164227605E-1,9.974543571E0,3.567360640E-1,1.001425615E1
2.587248152E0,8.164227605E-1,9.974543571E0,3.567360640E-1,1.001425615E1
2.589247252E0,6.823474765E-1,9.996091843E0,4.237737060E-1,1.002831164E1
2.591247218E0,6.033388376E-1,1.000088024E1,4.596867263E-1,1.002960295E1
2.593247218E0,5.770025849E-1,9.981725693E0,4.692635238E-1,1.000939499E1
2.595247251E0,4.692635238E-1,9.917082787E0,5.410895944E-1,9.942912913E0
2.597247284E0,1.460463107E-1,9.838073730E0,8.020575643E-1,9.871794193E0
2.599247317E0,1.029506698E-1,9.727940559E0,9.313444495E-1,9.772964179E0
2.601247350E0,5.554547906E-1,9.778219223E0,8.331822157E-1,9.829358769E0
2.603247383E0,1.867477298E0,1.021875191E1,8.595184088E-1,1.042348953E1
2.605247416E0,2.547430515E0,1.033367348E1,9.576807022E-1,1.068603585E1
2.607248316E0,5.123591423E-1,9.816526413E0,1.429338455E0,9.933262864E0
2.609249216E0,-1.213860273E0,9.182063103E0,6.536170840E-1,9.284985454E0
2.611249216E0,-1.261744261E0,9.138967514E0,-1.053448766E-1,9.226257277E0
2.613249216E0,-4.477157295E-1,9.512462616E0,-8.690952063E-1,9.562568738E0
2.615249216E0,5.051765442E-1,9.773430824E0,-5.434837937E-1,9.801557430E0
2.617249216E0,8.714894056E-1,9.857227325E0,-3.112462163E-2,9.895726000E0
2.619249216E0,8.259995580E-1,9.890746117E0,1.125274822E-1,9.925814649E0
2.621249216E0,6.703764796E-1,9.969755173E0,2.801215947E-1,9.996193822E0
2.623249216E0,6.967126727E-1,1.000327396E1,6.464344859E-1,1.004832205E1
2.625249182E0,8.619126081E-1,9.759065628E0,7.757213712E-1,9.827715855E0
2.627248282E0,8.690952063E-1,9.720758438E0,6.440402865E-1,9.780759632E0
2.629247382E0,8.690952063E-1,9.720758438E0,6.440402865E-1,9.780759632E0
2.631247348E0,8.690952063E-1,9.720758438E0,6.440402865E-1,9.780759632E0
2.633247314E0,9.289502501E-1,9.646537781E0,4.189853072E-1,9.700215895E0
2.635247280E0,9.911994934E-1,9.605836868E0,2.705447972E-1,9.660630045E0
2.637247246E0,9.983820915E-1,9.586683273E0,2.561795712E-1,9.641933984E0
2.639247212E0,9.864110947E-1,9.541193008E0,2.968810201E-1,9.596640517E0
2.641247212E0,9.241618514E-1,9.519645691E0,4.118026793E-1,9.573260189E0
2.643247245E0,8.906430602E-1,9.514857292E0,4.836287498E-1,9.568680741E0
2.645247278E0,8.092401624E-1,9.502885818E0,5.865794420E-1,9.555301354E0
2.647248178E0,7.829039693E-1,9.462183952E0,6.033388376E-1,9.513668143E0
2.649249078E0,7.781155705E-1,9.452607155E0,5.841852427E-1,9.502553250E0
2.651249111E0,7.781155705E-1,9.466972351E0,4.548983276E-1,9.509782428E0
2.653249144E0,5.889736414E-1,9.565135002E0,2.873041928E-1,9.587556584E0
2.655249144E0,4.285621047E-1,9.723152161E0,1.651999205E-1,9.733994269E0
2.657249144E0,3.902548850E-1,9.821314812E0,9.816227108E-2,9.829555399E0
2.659249110E0,3.375824392E-1,1.000088024E1,-1.723825186E-1,1.000806091E1
2.661249076E0,5.746083856E-1,1.005594635E1,-2.298433632E-1,1.007497195E1
2.663249042E0,7.781155705E-1,1.007988834E1,-1.867477298E-1,1.011160163E1
2.665249008E0,1.941697598E0,9.727940559E0,2.753331959E-1,9.923649805E0
2.667248108E0,1.941697598E0,9.727940559E0,2.753331959E-1,9.923649805E0
2.669247208E0,1.941697598E0,9.727940559E0,2.753331959E-1,9.923649805E0
2.671247208E0,1.996764183E0,9.636960983E0,3.519476354E-1,9.847941477E0
2.673247241E0,1.972822189E0,9.478943825E0,5.099649429E-1,9.695486974E0
2.675247274E0,1.798045516E0,9.426271439E0,6.272808313E-1,9.616706409E0
2.677247307E0,1.654393315E0,9.411906242E0,6.871358752E-1,9.580874285E0
2.679247340E0,1.455674648E0,9.385569572E0,6.919242740E-1,9.522954588E0
2.681247373E0,1.479616642E0,9.359233856E0,6.320692301E-1,9.496527539E0
2.683247406E0,1.575384736E0,9.340080261E0,5.243301988E-1,9.486509290E0
2.685247439E0,1.613691926E0,9.409511566E0,4.716577232E-1,9.558523450E0
2.687248339E0,1.604115129E0,9.543587685E0,4.381389022E-1,9.687374099E0
2.689249205E0,1.584961534E0,9.613018990E0,4.501099288E-1,9.753196199E0
2.691249205E0,1.515529633E0,9.744700432E0,4.955997467E-1,9.874291655E0
2.693249205E0,1.470039845E0,9.850045204E0,5.506663918E-1,9.974349159E0
2.695249205E0,1.458068848E0,9.885957718E0,5.793967843E-1,1.000968658E1
2.697249205E0,1.455674648E0,9.890746117E0,6.488286853E-1,1.001832452E1
2.699249205E0,1.453280449E0,9.890746117E0,6.967126727E-1,1.002119211E1
2.701249205E0,1.458068848E0,9.876380920E0,6.991068721E-1,1.000787766E1
2.703249171E0,1.374271750E0,9.878775597E0,6.009446383E-1,9.991995026E0
2.705249137E0,1.223437071E0,9.859622002E0,6.081272364E-1,9.953831575E0
2.707248237E0,1.187524080E0,9.818920135E0,6.368576288E-1,9.910953219E0
2.709247303E0,1.187524080E0,9.818920135E0,6.368576288E-1,9.910953219E0
2.711247269E0,1.139639974E0,9.785401344E0,6.488286853E-1,9.872883946E0
2.713247235E0,1.096544385E0,9.756670952E0,6.655880809E-1,9.840632355E0
2.715247201E0,1.053448796E0,9.648932457E0,7.254431248E-1,9.733340621E0
2.717247167E0,7.350199223E-1,9.684844971E0,5.626373887E-1,9.728979249E0
2.719247167E0,5.099649429E-1,9.692028046E0,5.075707436E-1,9.718698469E0
2.721247200E0,4.189853072E-1,9.689633369E0,5.099649429E-1,9.712085655E0
2.723247233E0,3.208230138E-1,9.696816444E0,5.123591423E-1,9.715641433E0
2.725246966E0,3.854664862E-1,9.644144058E0,4.812345505E-1,9.663833904E0
2.727247866E0,3.926490843E-1,9.622595787E0,4.165911078E-1,9.639609491E0
2.729248766E0,3.351882398E-1,9.572318077E0,3.112462163E-1,9.583240513E0
2.731248799E0,2.561795712E-1,9.541193008E0,2.944868207E-1,9.549173497E0
2.733248799E0,2.801215947E-1,9.586683273E0,3.615244627E-1,9.597586375E0
2.735248799E0,4.309563041E-1,9.665691376E0,4.764461517E-1,9.687017810E0
2.737248765E0,4.644751251E-1,9.682451248E0,4.429273009E-1,9.703699496E0
2.739248731E0,4.141969085E-1,9.701604843E0,4.884171486E-1,9.722718083E0
2.741248697E0,3.256114423E-1,9.737517357E0,4.118026793E-1,9.751658758E0
2.743248663E0,3.112462163E-1,9.670479774E0,1.604115069E-1,9.676816890E0
2.745248629E0,8.140285611E-1,9.749488831E0,8.858546615E-2,9.783814304E0
2.747247729E0,8.140285611E-1,9.749488831E0,8.858546615E-2,9.783814304E0
2.749246862E0,8.140285611E-1,9.749488831E0,8.858546615E-2,9.783814304E0
2.751246862E0,9.385270476E-1,9.756670952E0,1.005564705E-1,9.802222844E0
2.753246895E0,1.034295082E0,9.759065628E0,1.532289088E-1,9.814917593E0
2.755246928E0,1.204283476E0,9.778219223E0,2.250549644E-1,9.854669939E0
2.757246961E0,1.314416766E0,9.814131737E0,2.801215947E-1,9.905722654E0
2.759246994E0,1.338358760E0,9.828496933E0,3.112462163E-1,9.924083350E0
2.761247027E0,1.321599364E0,9.847650528E0,3.184288144E-1,9.941038311E0
2.763247060E0,1.312022567E0,9.871592522E0,3.232172430E-1,9.963644490E0
2.765247093E0,1.328781962E0,9.873987198E0,3.327940404E-1,9.968552380E0
2.767247959E0,1.359906554E0,9.869198799E0,3.256114423E-1,9.967770743E0
2.769248859E0,1.271321058E0,9.845256805E0,2.801215947E-1,9.930951964E0
2.771248859E0,1.307234168E0,9.806949615E0,2.489969730E-1,9.896823805E0
2.773248859E0,1.448492050E0,9.778219223E0,2.226607651E-1,9.887430314E0
2.775248859E0,1.489193439E0,9.730335236E0,1.771709323E-1,9.845227800E0
2.777248859E0,1.505952835E0,9.696816444E0,2.035071403E-1,9.815169803E0
2.779248859E0,1.565807939E0,9.608230591E0,3.711012602E-1,9.742051413E0
2.781248825E0,1.599326730E0,9.569923401E0,5.386953950E-1,9.717585740E0
2.783248791E0,1.458068848E0,9.557952881E0,5.123591423E-1,9.682093778E0
2.785249057E0,1.237802267E0,9.292196274E0,4.309563041E-1,9.384177608E0
2.787248157E0,1.237802267E0,9.292196274E0,4.309563041E-1,9.384177608E0
2.789247257E0,1.237802267E0,9.292196274E0,4.309563041E-1,9.384177608E0
2.791247223E0,1.125274777E0,9.292196274E0,4.357447028E-1,9.370220294E0
2.793247189E0,1.012747288E0,9.316138268E0,4.884171486E-1,9.383743421E0
2.795247155E0,1.041477680E0,9.380781174E0,5.770025849E-1,9.456038450E0
2.797247155E0,1.012747288E0,9.423876762E0,6.033388376E-1,9.497322152E0
2.799247188E0,9.121908545E-1,9.550769806E0,5.410895944E-1,9.609478341E0
2.801247221E0,8.403648138E-1,9.653720856E0,3.351882398E-1,9.696024471E0
2.803247254E0,8.259995580E-1,9.696816444E0,2.729389966E-1,9.735759864E0
2.805247287E0,7.158663273E-1,9.773430824E0,2.657563984E-1,9.803215857E0
2.807248187E0,6.655880809E-1,9.787796021E0,2.753331959E-1,9.814263437E0
2.809249087E0,6.344634295E-1,9.794978142E0,2.873041928E-1,9.819708974E0
2.811249120E0,6.440402865E-1,9.754277229E0,3.399766386E-1,9.781426086E0
2.813249120E0,7.805097699E-1,9.677662849E0,3.950432837E-1,9.717119580E0
2.815249086E0,8.906430602E-1,9.639355659E0,4.118026793E-1,9.689169419E0
2.817249052E0,9.385270476E-1,9.639355659E0,4.094084799E-1,9.693586841E0
2.819249018E0,1.005564690E0,9.692028046E0,4.237737060E-1,9.753263666E0
2.821248984E0,1.039083481E0,9.773430824E0,4.932055473E-1,9.840878836E0
2.823248950E0,1.005564690E0,9.823708534E0,4.884171486E-1,9.887110853E0
