Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.199147951,0.486022949,9.756670952,0.320823014,9.774035695
0.201147984,0.502782345,9.759065628,0.325611442,9.777431914
0.203147717,0.497993946,9.751882553,0.328005642,9.770097185
0.205147717,0.502782345,9.754277229,0.342370838,9.773225268
0.207147683,0.497993946,9.763854027,0.366312861,9.783405774
0.209148516,0.502782345,9.759065628,0.363918662,9.778782583
0.211149349,0.502782345,9.763854027,0.368707061,9.783740616
0.213149449,0.509964943,9.778219223,0.387860686,9.799187279
0.215149415,0.517147541,9.768642426,0.397437483,9.79039187
0.217149381,0.507570744,9.763854027,0.387860686,9.784728378
0.219149347,0.502782345,9.756670952,0.387860686,9.777313233
0.221149347,0.497993946,9.754277229,0.37110126,9.774028769
0.22314938,0.486022949,9.759065628,0.363918662,9.777935213
0.225149413,0.493205547,9.761459351,0.342370838,9.779905836
0.227149446,0.550666392,9.768642426,0.33518824,9.789890677
0.229148612,0.550666392,9.768642426,0.33518824,9.789890677
0.231147778,0.550666392,9.768642426,0.33518824,9.789890677
0.233147811,0.548272193,9.766247749,0.337582439,9.787449075
0.235147444,0.51954174,9.761459351,0.339976639,9.781185838
0.237147477,0.512359142,9.766247749,0.337582439,9.785502997
0.239147477,0.500388145,9.763854027,0.351947635,9.783000608
0.241147477,0.505176544,9.754277229,0.344765037,9.773432894
0.243147477,0.502782345,9.751882553,0.337582439,9.770668622
0.245147477,0.495599747,9.754277229,0.339976639,9.77277481
0.247147477,0.469263524,9.754277229,0.356736064,9.772072101
0.249148343,0.454898328,9.754277229,0.351947635,9.771219161
0.251149176,0.44771573,9.742305756,0.344765037,9.758679918
0.253149142,0.44532153,9.763854027,0.344765037,9.780082804
0.255149108,0.44532153,9.768642426,0.351947635,9.785118969
0.257149074,0.430956304,9.763854027,0.359130263,9.779956203
0.25914904,0.435744703,9.754277229,0.356736064,9.77051986
0.261149006,0.423773706,9.749488831,0.349553436,9.764952853
0.263148972,0.421379507,9.754277229,0.339976639,9.769292148
0.265148938,0.404620081,9.744700432,0.339976639,9.759020854
0.267148938,0.433350503,9.744700432,0.356736064,9.760852411
0.269148104,0.433350503,9.744700432,0.356736064,9.760852411
0.27114727,0.428562105,9.739912033,0.361524463,9.756036686
0.273147003,0.423773706,9.749488831,0.359130263,9.765300362
0.275147036,0.423773706,9.759065628,0.361524463,9.774949924
0.277147069,0.407014281,9.775824547,0.363918662,9.791059339
0.279147102,0.430956304,9.766247749,0.359130263,9.782345986
0.281147135,0.438138902,9.761459351,0.363918662,9.778061727
0.283147135,0.452504128,9.763854027,0.344765037,9.780412485
0.285147101,0.450109929,9.763854027,0.323217243,9.779566135
0.287147067,0.462080926,9.773430824,0.328005642,9.789844563
0.289147667,0.466869324,9.785401344,0.339976639,9.802429829
0.2911485,0.466869324,9.785401344,0.354341865,9.802938569
0.293148466,0.476446152,9.773430824,0.351947635,9.791364468
0.295148832,0.486022949,9.766247749,0.347159237,9.784494517
0.297148798,0.502782345,9.775824547,0.344765037,9.794814883
0.299148798,0.497993946,9.778219223,0.347159237,9.797044895
0.301148831,0.486022949,9.780612946,0.342370838,9.798664485
0.303148864,0.486022949,9.775824547,0.313640416,9.792922658
0.305148897,0.481234551,9.783007622,0.318428814,9.800011313
0.30714893,0.450109929,9.792584419,0.339976639,9.808817088
0.309148096,0.450109929,9.792584419,0.339976639,9.808817088
0.311147262,0.450109929,9.792584419,0.339976639,9.808817088
0.313147295,0.459686726,9.792584419,0.347159237,9.809512783
0.315147328,0.457292527,9.792584419,0.356736064,9.809744476
0.317147328,0.44771573,9.787796021,0.354341865,9.804435653
0.319147328,0.44532153,9.775824547,0.359130263,9.79254979
0.321147328,0.440533102,9.775824547,0.351947635,9.792072412
0.323147328,0.440533102,9.766247749,0.349553436,9.782425677
0.325147328,0.433350503,9.768642426,0.351947635,9.784581475
0.327146994,0.440533102,9.775824547,0.356736064,9.792245687
0.329147827,0.433350503,9.775824547,0.344765037,9.79149637
0.33114866,0.450109929,9.773430824,0.339976639,9.789695253
0.333148926,0.440533102,9.792584419,0.347159237,9.808633878
0.335148892,0.44532153,9.773430824,0.356736064,9.790072623
0.337148858,0.430956304,9.761459351,0.356736064,9.777477824
0.339148824,0.442927301,9.751882553,0.363918662,9.768717148
0.34114879,0.457292527,9.749488831,0.37349546,9.767351113
0.343148756,0.450109929,9.766247749,0.363918662,9.783385449
0.345148756,0.442927301,9.763854027,0.366312861,9.780757392
0.347148789,0.40940848,9.756670952,0.349553436,9.771511192
0.349148189,0.40940848,9.756670952,0.349553436,9.771511192
0.351147355,0.426167905,9.761459351,0.354341865,9.777180877
0.353147388,0.426167905,9.761459351,0.354341865,9.777180877
0.355147421,0.452504128,9.778219223,0.359130263,9.795269558
0.357147454,0.452504128,9.763854027,0.366312861,9.781195763
0.359147487,0.452504128,9.763854027,0.37349546,9.78146739
0.361147487,0.459686726,9.759065628,0.356736064,9.776396802
0.363147453,0.478840351,9.766247749,0.349553436,9.78422561
0.365147419,0.48362875,9.756670952,0.33518824,9.774399009
0.367147385,0.474051923,9.749488831,0.325611442,9.766436428
0.369148218,0.507570744,9.754277229,0.325611442,9.772900037
0.371149051,0.512359142,9.749488831,0.323217243,9.768291239
0.373149017,0.514753342,9.756670952,0.320823014,9.775506456
0.375148983,0.505176544,9.775824547,0.33518824,9.794605662
0.377148983,0.517147541,9.775824547,0.337582439,9.795312606
0.379149016,0.526724398,9.785401344,0.313640416,9.804585069
0.381149049,0.517147541,9.773430824,0.318428814,9.792282092
0.383149082,0.526724398,9.766247749,0.313640416,9.785469023
0.385149115,0.524330199,9.768642426,0.301669419,9.787354159
0.387149481,0.550666392,9.785401344,0.349553436,9.807114792
0.389148647,0.550666392,9.785401344,0.349553436,9.807114792
0.391147813,0.550666392,9.785401344,0.349553436,9.807114792
0.393147646,0.543483794,9.783007622,0.351947635,9.804411247
0.395147646,0.543483794,9.787796021,0.347159237,9.80901856
0.397147646,0.526724398,9.790189743,0.347159237,9.810493022
0.399148779,0.526724398,9.780612946,0.356736064,9.801279957
0.401148779,0.531512797,9.771036148,0.361524463,9.79215774
0.403148712,0.524330199,9.783007622,0.359130263,9.803628656
0.405148712,0.524330199,9.773430824,0.349553436,9.793725534
